borough,ownername,lotarea,bldgarea,assesstot,bbl,latitude,longitude
MN,7 WEST 36TH STREET,4938.0,62135.0,6569100.0,1008380036,40.7502435207881,-73.9842784464987
MN,ETERNAL SINO INTERNATIONAL DEVELOPMENT C ONDO LLC,2469.0,13564.0,1525950.0,1008380035,40.7502929424383,-73.98439753760292
MN,1537 REALTY LLC,9194.0,129465.0,10050750.0,1008390029,40.7510477312776,-73.98427464748791
MN,ABNER PROPERTIES CO,4906.0,57698.0,3887100.0,1008390019,40.7513524949679,-73.9850000312137
MN,NY 29 WEST LLC,3160.0,34690.0,8690400.0,1008390027,40.7511301006231,-73.98447313515109
MN,KSNY ENTERPRISES LTD.,6222.0,82745.0,16151400.0,1008390024,40.751193250142,-73.9846247078215
MN,HERBERT LEDERMAN ETAL,1975.0,5498.0,562500.0,1008400076,40.7523433048822,-73.9846677538094
MN,SQUARE WEST LLC C/O N,2581.0,19846.0,1737000.0,1008420033,40.735988084712,-73.9920326530573
MN,NEW YORK CITY SCHOOL CONSTRUCTION AUTHOR ITY,18068.0,125000.0,19386900.0,1008420034,40.736122599144004,-73.99235017680459
MN,EKFH LLC,2495.0,22324.0,6246450.0,1008440040,40.7376843376687,-73.9919711058655
MN,REBAR REALTY INC,1840.0,5320.0,1039050.0,1008480026,40.7383126395775,-73.9889903878519
MN,JAY D KUHLMAN,1840.0,6324.0,1065600.0,1008480027,40.7382879309267,-73.98892904701891
MN,GRAMERCY EQUITIES CORP,4565.0,33390.0,10556100.0,1008490026,40.7389576287099,-73.9887052049769
MN,FORTY THREE EAST,2300.0,16571.0,5017500.0,1008490030,40.7388423219034,-73.9884309743826
MN,JG 41 E. 20TH STREET LLC,2300.0,6622.0,1403100.0,1008490029,40.7388752668749,-73.9885103569002
MN,ABNER PROPERTIES CO,4600.0,65600.0,6158250.0,1008490031,40.73879290434321,-73.9883119007535
MN,"DANSAR REALTY, LLC",2592.0,12053.0,3649500.0,1008500055,40.739726078997,-73.9879147907933
MN,352 PARK AVE SOUTH LLC,11350.0,185000.0,24511050.0,1008550016,40.7418859573401,-73.9858032981957
MN,10 12 EAST 23RD ST INC,4605.0,25170.0,3550050.0,1008510063,40.740780124857295,-73.98851363707
MN,TSINIAS ENTERPRISES LTD,1481.0,5089.0,801900.0,1008550020,40.7418227943905,-73.9855326579598
MN,EAST 27 HOTEL LLC,5591.0,53038.0,12172950.0,1008570007,40.7439803405027,-73.9869757225632
MN,29 EAST 28TH CORP,2469.0,7550.0,3377700.0,1008580026,40.7439279416277,-73.9849367438812
MN,35 E. 28TH ST. MANAGEMENT CORPORATION,1980.0,3849.0,580500.0,1008580029,40.7438345916039,-73.98472023549279
MN,AMBASSADOR VESVOLOD GRIGORE,2107.0,5670.0,433020.0,1008590030,40.744485046931096,-73.9843447648577
MN,35 EAST 32ND REALTY LLC,2469.0,28119.0,4477950.0,1008620028,40.7463622732067,-73.9830559243523
MN,TAMAR EQUITIES CORP.,1646.0,5184.0,1391400.0,1008620049,40.7467191001129,-73.9831207952591
MN,30  E. 33RD ST. REALTY LLC,8229.0,91554.0,8290350.0,1008620045,40.746653203292,-73.9829656259179
MN,BETH ISRAEL MEDICALCNTR,7350.0,44100.0,7168950.0,1008640032,40.747564277012,-73.9817708050348
MN,THE COMMUNITY CHURCH OF NY,9000.0,18170.0,4979250.0,1008640047,40.7478085263117,-73.98156141386859
MN,4960 BROADWAY,10850.0,44032.0,2078100.0,1022360008,40.8676554264103,-73.92017599824109
MN,150-152 VERMILYEA LLC,6250.0,24570.0,638100.0,1022360025,40.867208083703396,-73.9202379990917
MN,23 E 37TH ST APARTMENT CORP,2469.0,6576.0,1460700.0,1008670026,40.7495869998766,-73.98080661207851
MN,"DONICOV REALTY, LLC",2469.0,6686.0,1485000.0,1008670027,40.749554050248896,-73.9807308297414
MN,"PONTE GADEA PARK, LLC",5926.0,83000.0,15998850.0,1008680036,40.7499079517544,-73.9797346008835
MN,RUSKIN ASSOCIATES LLC,2024.0,6872.0,798750.0,1008680047,40.750344401998,-73.9799365820577
MN,UNAVAILABLE OWNER,5163.0,37802.0,5626800.0,1008710007,40.7352302876961,-73.9890486308899
MN,GRAMERCY 15 CORP,2315.0,6681.0,726300.0,1008710026,40.734675715864896,-73.9877425069957
MN,R.A.S. REALTY LLC,7260.0,29796.0,3459150.0,1008720050,40.735282169261,-73.9865155524596
MN,184 ENTERPRISES INC,1103.0,1103.0,693000.0,1008720044,40.7352189905964,-73.9861006040438
MN,NEW 1804 WASH CORP,1140.0,2880.0,375300.0,1008720064,40.7358257625239,-73.98769538634942
MN,145 EAST 16TH STREET,17296.0,236064.0,24347700.0,1008720035,40.7350296298245,-73.9863279694693
MN,EAST 17TH LLC,2300.0,9200.0,2010600.0,1008730033,40.73543032787,-73.98602839256449
MN,SP GRAMERCY PROPERTIES LLC,11654.0,44713.0,9174600.0,1008750079,40.7379968421257,-73.9875109514671
MN,"257 PARK AVENUE SOUTH FEE OWNER, LLC",10350.0,207233.0,34560900.0,1008760006,40.738575946350004,-73.98716081453209
MN,158 EAST 22ND ST TENANTS CORP,1712.0,4148.0,1517850.0,1008770052,40.7381556303794,-73.9841946942937
MN,360-364 THIRD OWNER LLC,2856.0,12511.0,1511100.0,1008820045,40.741092181915796,-73.9819313575862
MN,360-364 THIRD OWNER LLC,2670.0,9073.0,1473750.0,1008820044,40.7410290599909,-73.9819782874531
MN,99 LEXINGTON REALTYCORP.,1700.0,5358.0,1960650.0,1008830028,40.7420255038464,-73.9826239800431
MN,139 E 27 REALTY LLC,3950.0,15360.0,1902150.0,1008830031,40.742003493606894,-73.9822811568379
MN,ROSE HILL REAL ESTATE PARTNERS LLC,775.0,1928.0,193140.0,1008830029,40.7419568604627,-73.9824616054007
MN,ELL-401 LLC,18268.0,248566.0,32774850.0,1008830088,40.742953396957205,-73.98377132918921
MN,ALLIANZ REALTY HOLDING CORP,1683.0,6021.0,1616400.0,1008840016,40.7429779501942,-73.98274282133079
MN,"WILARD REALTY,    .",4938.0,20660.0,3588300.0,1008850051,40.743276806227996,-73.9807146012884
MN,148 EAST 30TH STREETCO.,4938.0,20660.0,2687850.0,1008850054,40.7433427061131,-73.98086976053929
MN,MIDTOWN 30 LLC,1234.0,2536.0,883800.0,1008850058,40.7434525389863,-73.98112956290771
MN,OCEAN KIT CORP,2074.0,4625.0,586350.0,1008860060,40.7441002366862,-73.98074684248421
MN,LEXINGTON HDFC,5877.0,42000.0,961650.0,1008860063,40.7441524211374,-73.9809525314065
MN,TRICO EQUITIES COMPANY,7571.0,97414.0,17777700.0,1008870023,40.744871584130394,-73.9811869030688
MN,200 EAST 20TH LLC,1619.0,0.0,221850.0,1009000055,40.7366213166825,-73.9842167088495
MN,"Y PROPERTIES HOLDINGS, LLC",7105.0,32771.0,3891600.0,1008900064,40.7467788081739,-73.97900653788571
MN,"Y PROPERTIES HOLDINGS, LLC",5800.0,75512.0,7782750.0,1008900024,40.7466361178912,-73.97920868554621
MN,ALTITUDE AAA LLC,1234.0,2912.0,281040.0,1008910011,40.7475804294142,-73.9798724519637
MN,THE BROMLEY COMPANY LLC.,10898.0,130272.0,10985850.0,1008910027,40.74713832992921,-73.9787862753533
MN,UNAVAILABLE OWNER,2271.0,13204.0,3359250.0,1008920026,40.7476734426421,-73.97817978742731
MN,CARLTON REGENCY CORP (THE),9895.0,129964.0,13550850.0,1008920025,40.7477558225298,-73.9783782575009
MN,"EAGLE, PAULA F",1975.0,4060.0,354600.0,1008920030,40.7475690954445,-73.97793440775041
MN,BG OWNERS CORP.,1975.0,5955.0,1736100.0,1008920076,40.7483927432742,-73.97913234680571
MN,"110 EAST 37TH STREET, LLC.",2469.0,7280.0,1852200.0,1008920078,40.7484476623542,-73.9792658653723
MN,147 EAST 37TH STREET LLC,1377.0,3710.0,282840.0,1008930032,40.748183829665706,-73.9774722443846
MN,MURRAY HILL MEWS OWNERS CORP,25527.0,329706.0,37004400.0,1008930041,40.7480931327879,-73.97686595370271
MN,"MOSS RENTALS, LLC",2050.0,5474.0,1595700.0,1008930033,40.7481591163301,-73.97741811685309
MN,TELEPRO REALTY LLC,2469.0,6657.0,747900.0,1008940057,40.7490592863081,-73.9768764455173
MN,"ST. GILES HOTEL, LLC",10887.0,132716.0,15228450.0,1008940071,40.749443742517705,-73.9778507768546
MN,UNITED PRIME LLC,1920.0,12040.0,2174850.0,1008940063,40.749342072933295,-73.9772661326795
MN,MRO GROUP LLC,2685.0,13788.0,2401650.0,1008960015,40.7329847137577,-73.985714988706
MN,227-229 E 14TH ST HDFC,2943.0,11935.0,1118250.0,1008960013,40.733058843476,-73.9858881683966
MN,227-229 E 14TH ST HDFC,2943.0,11935.0,1093500.0,1008960014,40.733020405827396,-73.9857979705564
MN,ST GEORGE P E CHURCH,6160.0,9750.0,1046250.0,1008970050,40.7344970296836,-73.98536826584859
MN,SELENE PROPERTY LLC,1857.0,6036.0,803640.0,1008970062,40.734554580360204,-73.9846826719739
MN,UNITED SEED LLC,3950.0,17364.0,2694150.0,1009050042,40.739340874118206,-73.9809611240842
MN,MOHAMMED DASTGHAIB,1975.0,8160.0,1015650.0,1009050044,40.739379316115105,-73.9810549362737
MN,"PHOENIX PROPERTIES,",3950.0,16841.0,2616750.0,1009050045,40.739420502787205,-73.9811487477948
MN,TRESSER MGMT CORP,1204.0,4777.0,1446300.0,1009060033,40.7398045461516,-73.9798387149184
MN,240 E 26TH OWNERS COR,1975.0,5200.0,1258650.0,1009060036,40.739815580934,-73.9801598776256
MN,CROWNHALL REALTY LLC,8242.0,37062.0,6524100.0,1009060055,40.7404361257265,-73.98154901957241
MN,"PRIMERA IGLESIA CRISTIANA DEL VALLE PENT ECOSTAL, I",5431.0,10321.0,1323450.0,1009070040,40.740487989893204,-73.9798421167521
MN,"JGJ REALTY HOLDINGS, LLC",3703.0,17569.0,2602800.0,1009080035,40.7410670370291,-73.9793042489786
MN,236 E 28TH ST OWNERS CORP,3703.0,14981.0,1799550.0,1009080037,40.7411137172008,-73.9794124948058
MN,"EDWARD D. JAMIE REALTY, LLC",1463.0,5844.0,1769400.0,1009100001,40.7425822800219,-73.9801013136192
MN,"202 EAST 31ST HOLDINGS, L.L.C",1876.0,7455.0,715500.0,1009110061,40.7436059261376,-73.97927458980679
MN,"R&R ASSETS, LLC",1900.0,5450.0,1650150.0,1009110065,40.743405583973,-73.9794117865946
MN,"HS FOUR, LLC",8050.0,64245.0,8072550.0,1009110064,40.74348241497871,-73.9792890634523
MN,"BSLTA, LLC",641.0,2564.0,565650.0,1009120039,40.7435808555109,-73.97732223073571
MN,248 EAST 32ND STREET LLC,2469.0,5750.0,1676250.0,1009120040,40.7435259888414,-73.97746660174191
MN,"RUDDER, CYNTHIA",1761.0,4074.0,336600.0,1009130023,40.7439404142101,-73.97730406419291
MN,TIBET FUND,1761.0,3264.0,409950.0,1009130021,40.7439870969505,-73.9774159221202
MN,LEVIN S GAIL,1761.0,3456.0,267600.0,1009130025,40.7438909858961,-73.9771885985342
MN,605 2ND AVENUE REALTY LLC,1469.0,3604.0,1165500.0,1009140027,40.7443684418848,-73.9765388413539
MN,"CUTTITA, IGNATIUS F",1728.0,5184.0,905850.0,1009140035,40.7447471589166,-73.97625360690971
MN,"ABART HOLDINGS, LLC",1819.0,3854.0,1342800.0,1009140022,40.7445606371699,-73.9768491360031
MN,GOV'T OF MOLTA,963.0,3051.0,426600.0,1009160029,40.7457351505023,-73.9756866530663
MN,JRD REALTY CORP.,1505.0,4986.0,1612800.0,1009160030,40.7456472956203,-73.97557841743308
MN,JRD REALTY CORP.,2568.0,4640.0,1404900.0,1009160031,40.745710414896,-73.97553147824951
MN,24537 OWNERS CORP C/O ABC REALTY,9513.0,45300.0,5008500.0,1009180025,40.7470139738696,-73.97462153217279
MN,"MERCURIAL, LLC",1482.0,4808.0,1549800.0,1009200021,40.748446684646204,-73.9744044418902
MN,"329 EAST 14TH STREET, LLC",2581.0,10688.0,1483200.0,1009210017,40.7320676753337,-73.9835394481509
MN,LIBERTY VENTURES LLC,2581.0,11331.0,804600.0,1009210018,40.73203472742279,-73.98346368438679
MN,BETH ISRAEL HOSPITAL,63664.0,331459.0,41097600.0,1009220046,40.7333273406488,-73.9823448042871
MN,"DYNO 310, LLC",1560.0,5048.0,666240.0,1009230058,40.7343731150099,-73.98249607632191
MN,"CHABAN, MARIA M.",1612.0,5576.0,831150.0,1009230059,40.7344005724006,-73.9825610187607
MN,ALAN TABAK,1802.0,4196.0,1223100.0,1009240039,40.7344661933256,-73.98096251691591
MN,"MORAVIAN OPEN DOOR, INC",3680.0,12740.0,1208700.0,1009240028,40.734252135176604,-73.98116103490109
MN,315 1ST AVENUE LLC,2300.0,5152.0,1559700.0,1009240031,40.734128586831204,-73.98095178847409
MN,NYC DEPARTMENT OF EDUCATION,36436.0,93967.0,9609300.0,1009250012,40.7353226498255,-73.9815360020814
MN,339-19 ASSOCIATES,1184.0,4000.0,1165950.0,1009250023,40.7350646004749,-73.9812726640413
MN,LEAS REALTY,3680.0,10800.0,1342800.0,1009250024,40.7350234138788,-73.9811788585762
MN,"A A HOLDINGS,",2040.0,7640.0,2313450.0,1009260035,40.735283972820504,-73.98003493427571
MN,5531 - 321 EAST 22ND STREET MANHATTAN LL C,14878.0,81500.0,11479950.0,1009280009,40.7369747748985,-73.9802328925829
MN,NEW YORK UNIVERSITY,7406.0,37800.0,4095000.0,1009300038,40.738302922711604,-73.9784895808158
MN,NYC HOUSING AUTHORITY,44650.0,218666.0,19930950.0,1009330025,40.7399467388812,-73.9769878665307
MN,NYU LANGONE HOSPITALS,28449.0,215584.0,14146200.0,1009360037,40.7424138524354,-73.9749841592357
MN,NYC DEPARTMENT OF SMALL BUSINESS SERVICES,63350.0,16000.0,6235200.0,1009620050,40.741707771632704,-73.972028891006
MN,NEW YORK UIVERSITY,28712.0,245800.0,59776200.0,1009620080,40.7411344210332,-73.97330299531801
MN,WATERSIDE PLAZA GROUND LESSEE LLC.,230066.0,1797891.0,123025950.0,1009910060,40.7374235066561,-73.97326118045821
MN,B2D2 GORHAM,5020.0,70478.0,13241700.0,1010070049,40.7634670006676,-73.9797810137377
MN,BLACK PUMICE D 2015 LLC,25413.0,634793.0,125529300.0,1010070005,40.76346437425529,-73.9804668933608
MN,STANLEY H KAPLAN EDUCATIONAL CENTERLTD.,6302.0,32240.0,4607550.0,1010090014,40.7644961584734,-73.9791056416908
MN,CARNEGIE HALL TOWER MEMBER L.L.C.,12552.0,542584.0,126316350.0,1010090005,40.7648420909506,-73.9796361977613
MN,COMMON GROUND COMMUNITY HOUSING DEVELOPM ENT FUND C,17575.0,211466.0,20342250.0,1010150001,40.7578771763744,-73.98868033932091
MN,ENCORE 49 HOUSG ETAL,4017.0,28117.0,3428550.0,1010200049,40.7609015081453,-73.9853444167061
MN,MOLLANEY LLC,1474.0,4492.0,1359900.0,1010320004,40.7579351370471,-73.99264004841471
MN,"578 NINTH AVENUE ASSC, LLC",1287.0,5173.0,303540.0,1010320162,40.7580860924266,-73.99255340140691
MN,767 8TH AVENUE LLC,2500.0,15300.0,3490200.0,1010370036,40.760446173718705,-73.9878641048941
MN,"321-3 W. 47TH ST.ASSOCIATES, L.P.",2510.0,9975.0,1070100.0,1010380021,40.761050073027704,-73.98840545850841
MN,319 WEST 47TH STREET H.D.F.C.,2510.0,9975.0,1001250.0,1010380022,40.761017128088604,-73.98832604961441
MN,IVANHOE REALTY CORP,1925.0,5111.0,1477800.0,1010410027,40.76274612709229,-73.9865894089233
MN,351 353 TENANTS CORP,1552.0,4580.0,1335150.0,1010440006,40.7652383853099,-73.9868704858992
MN,340 OWNERS CORP,10100.0,65750.0,7031250.0,1010450051,40.765929910579,-73.9856176718904
MN,350 WEST ASSOCIATES LLC,15075.0,75926.0,8129700.0,1010450054,40.76599857360971,-73.9859786596497
MN,862 9TH AVE. ASSOCIATES LLC,1680.0,8016.0,2427300.0,1010460061,40.767036090542796,-73.986018152124
MN,CHIN-MIN YEN TRUSTEE,1773.0,7095.0,1000350.0,1010460062,40.7669729671896,-73.98606509639879
MN,"NINTH AVENUE REALTY, LLC",2508.0,5970.0,1326150.0,1010530032,40.7595188286409,-73.9922464188853
MN,"NINTH AVENUE REALTY, LLC",2508.0,6800.0,1510650.0,1010530033,40.759576465338604,-73.9922030960428
MN,"NINTH AVENUE REALTY, LLC",2508.0,5920.0,1314900.0,1010530034,40.7596368467634,-73.9921597728022
MN,623 NINTH AVENUE ASSOCIATES LLC,1606.0,6246.0,1891350.0,1010540029,40.759955219567,-73.99190705644651
MN,SPI 643-647 NINTH LLC,3200.0,15200.0,5034150.0,1010550029,40.7605892203375,-73.9914232752373
MN,WEST VIEW REALTY LLC,2259.0,11035.0,1186200.0,1010560038,40.7616678761464,-73.99105132785499
MN,681 NINTH AVENUE LLC,1506.0,6024.0,1823850.0,1010560036,40.761612948586,-73.9906398193867
MN,"NAGI, MULKIA A",1630.0,8965.0,1991250.0,1010580001,40.763405392345,-73.9923578728802
MN,GENUINE REALTY CORP,2500.0,12000.0,1370700.0,1010600036,40.764143443894504,-73.9888706003645
MN,HERMETIC SCTY MNHTNORGN,1674.0,3264.0,607500.0,1010600020,40.7641655035587,-73.9899788441112
MN,INDO-CANADIAN REALTYCORP.,2510.0,11802.0,1903050.0,1010600029,40.7637152943782,-73.98918834329221
MN,"SHIM, ANN HWA YUP",1881.0,6401.0,1938150.0,1010640029,40.766201839669,-73.9873179405395
MN,WINDERMERE PROPERTIES LLC,12542.0,71911.0,2041200.0,1010660032,40.767785429099604,-73.98622016168049
MN,TRINITY PRESBYTERIANCH,5021.0,12435.0,1476450.0,1010660043,40.7681203678389,-73.9869096292865
MN,"CLAREMONT HOTEL, INC.",1674.0,3545.0,243900.0,1010670037,40.768611552641296,-73.9858625841648
MN,530 W 47 LLC,5021.0,22500.0,2563200.0,1010750047,40.76317770730721,-73.9946357288277
MN,THE SALVATION ARMY,7531.0,42140.0,4146300.0,1010770012,40.7643332256711,-73.9942602024623
MN,514 W 50TH STREET HDFC,2510.0,9650.0,614250.0,1010780042,40.764876604913,-73.9928378294169
MN,CONSOLIDATED RAIL CO,0.0,0.0,0.0,1010860001,,
MN,JERRIC REALTY L L C,6450.0,12276.0,3062250.0,1011030039,40.7697073445457,-73.99277232581458
MN,614 WEST 56TH STREETASSOCIATES LLC,8675.0,38600.0,3614850.0,1011030041,40.76980342139729,-73.9929492167596
MN,17 WEST 60TH STREET HOLDER LLC,7330.0,76511.0,7168950.0,1011130013,40.7695169225136,-73.9829489471784
MN,WEST 66TH SPONSOR LLC,2510.0,38353.0,1030950.0,1011180045,40.772694860532106,-73.9800237184772
MN,WEST 66TH SPONSOR LLC,2468.0,37709.0,1013400.0,1011180046,40.772730555875,-73.98010313636841
MN,HOTEL DES ARTISTES INC,15062.0,212000.0,27760950.0,1011200023,40.77351258379971,-73.9788536928077
MN,"42 WEST 69TH STREET,",2310.0,8348.0,805950.0,1011210052,40.7747999250234,-73.97917822928841
MN,44 WEST 69TH STREET LLC,2310.0,7530.0,2314800.0,1011210053,40.7748301301625,-73.97925042993771
MN,"HENSCHKE, CLAUDIA",2008.0,6340.0,849060.0,1011220015,40.775126477000704,-73.9787845804202
MN,"35 WEST 69TH STREET,",2109.0,6635.0,2039850.0,1011220016,40.7750990176423,-73.9787195998215
MN,"62-64 WEST 70TH, LLC",1825.0,5460.0,1678950.0,1011220061,40.775744168444604,-73.9794776100447
MN,60 WEST 70TH ST OWNERS,1825.0,4892.0,1503900.0,1011220060,40.7756947425399,-73.9793620876268
MN,"27 WEST 70TH STREET, LLC",2008.0,6360.0,1954800.0,1011230019,40.7755929264617,-73.9779540062208
MN,"SKJ REALTY - 71ST STREET, LLC",2008.0,6560.0,2016450.0,1011230059,40.7762930022568,-73.9788491992842
MN,WIDSAM RLTY INC,2510.0,13260.0,1037700.0,1011230060,40.776323206934705,-73.9789177908177
MN,17 WEST APARTMENTS CORP,10745.0,71907.0,7279650.0,1011240021,40.77610605117211,-73.97722811099149
MN,OLIVER CROMWELL OWNERS INC,10217.0,192543.0,24206850.0,1011240042,40.7764079565124,-73.9771485747637
MN,FRANCONIA APTS INC,10216.0,127961.0,15180300.0,1011240046,40.7765425111904,-73.9774662611741
MN,"34 WEST 73RD STREET,",2043.0,5181.0,1593000.0,1011250156,40.7775635848748,-73.9776283950259
MN,"KOJO GLOBAL. PROPERTY DEVELOPMENT, INC",1720.0,5802.0,1783350.0,1011250160,40.77769264666011,-73.97793525775829
MN,W A WHITE PSYCH INST,2554.0,8320.0,1413000.0,1011260044,40.7777883667962,-73.97619849612329
MN,29 WEST 74 CORP.,2733.0,9160.0,2816100.0,1011270017,40.7783126173735,-73.9762271942832
MN,25 WEST 74TH STREETCORP.,2248.0,7553.0,679500.0,1011270019,40.7782384788631,-73.97607918248079
MN,50 WEST 75TH STREET LLC,1890.0,6809.0,2093850.0,1011270057,40.7788479477099,-73.9767505579361
MN,52 WEST 75 LLC,2043.0,7320.0,524700.0,1011270058,40.7788754074365,-73.9768119306574
MN,4TH UNIVERSALIST SOCIETY,15326.0,15920.0,9144900.0,1011280033,40.77877338477221,-73.9745949850039
MN,"45 WEST 75TH STREET, LLC",2146.0,7830.0,1749600.0,1011280109,40.779179977700295,-73.9763424283215
MN,"31 WEST 75TH STREET, LLC",2052.0,6834.0,1992150.0,1011280115,40.77898500489471,-73.9758767134212
MN,4077 OWNERS CORP,14493.0,162676.0,20838150.0,1011290050,40.7799483101836,-73.9754177950875
MN,HEBREW ARTS SCH MSCDNC,9417.0,44220.0,8295750.0,1011390008,40.7752424499083,-73.9829655337731
MN,"TOPPER, JOSEPH",2008.0,7857.0,2222100.0,1011410024,40.7760133984581,-73.980907312331
MN,125 WEST 70TH LLC,2008.0,5016.0,1462500.0,1011420023,40.7766857986194,-73.9805460590124
MN,WEST 70TH ST TENANTS,2008.0,7790.0,1730250.0,1011420129,40.7764524007732,-73.9799900959316
MN,"FONTE, LUCIVIANA",2008.0,5040.0,561600.0,1011420136,40.776732342547895,-73.9798672511452
MN,140-154 W. 72 REALTY LLC,16347.0,56980.0,9405900.0,1011430049,40.777882518961206,-73.9806359761463
MN,"KCT PARTNERS, LLC",2043.0,9293.0,2494800.0,1011440022,40.7780717288852,-73.9796104878782
MN,"125 WEST 72ND ASSOCIATES,",2043.0,7483.0,1410750.0,1011440023,40.7780470153819,-73.9795491139007
MN,WEST 73 TENNANTS CORP,11524.0,120383.0,11509200.0,1011450001,40.7793344885513,-73.9806608291486
MN,BERKLEY OWNERS CORP,10667.0,114150.0,14359500.0,1011450061,40.7795952122764,-73.9805054906147
MN,74 OWNERS CORP,6586.0,47551.0,4671450.0,1011460008,40.779759755471794,-73.97968940797529
MN,128 WEST 75TH ST ASSOC,2043.0,8400.0,1865700.0,1011460047,40.7797019513948,-73.9787759010877
MN,NYC 132 W 75TH ST LLC,2043.0,6205.0,1714950.0,1011460048,40.779754123915204,-73.97889865069541
MN,"157 WEST 75TH STREET,",2043.0,6435.0,1876050.0,1011470007,40.7804843227142,-73.9794472626084
MN,"GORTON, JODY",2562.0,7400.0,967680.0,1011470037,40.7800201108721,-73.97756257554259
MN,110 WESR 76 CORP,2043.0,6075.0,1771200.0,1011470038,40.7800503169996,-73.9776347811194
MN,171 W 76 ST CORP,2043.0,6115.0,1687050.0,1011480005,40.781173189525205,-73.979104019359
MN,NYC DEPARTMENT OF PARKS AND RECREATION,17876.0,0.0,6443550.0,1011490001,40.7818840111212,-73.9787499293424
MN,NYC DEPARTMENT OF EDUCATION,57603.0,89966.0,30210300.0,1011490007,40.781741154993,-73.9780566860812
MN,PERELANDRA REALTY CORP,2022.0,5675.0,1654650.0,1011490123,40.7811920361885,-73.977172208874
MN,113 WEST 77TH REALTY CORPORATION,1939.0,5410.0,1492200.0,1011490126,40.7810876880843,-73.97693031809871
MN,109 W 78 ST CORP,1737.0,6207.0,1711800.0,1011500026,40.7817353586755,-73.9765003990832
MN,107 W 78 STREET CORP,1720.0,6207.0,1809450.0,1011500027,40.7817106450059,-73.97644624463821
MN,SHERMAN SQ REALTY CORP,34300.0,421205.0,66686850.0,1011620029,40.7777977736608,-73.9827879574723
MN,HOWARD HOUSE OWNERS CORP,12150.0,125284.0,11657250.0,1011630001,40.779197833440705,-73.9845099192596
MN,"STEMAR GROUP, LLC",2758.0,11580.0,3506400.0,1011630049,40.7789863146005,-73.9832642666129
MN,HYMAN ANN,1182.0,4407.0,500580.0,1011680062,40.7827683639686,-73.98196699030291
MN,"ADAMS STRANDBERG, JULIE",2000.0,4400.0,229140.0,1019050053,40.8057731740097,-73.94928133501341
MN,HEINRICH GEORGE F,1839.0,6330.0,1916550.0,1014950111,40.779337633217004,-73.9606681098953
MN,"CHAN, HENRY",2498.0,4400.0,179820.0,1019130044,40.81057714332999,-73.9448343675274
MN,RIVERSIDE STUDIOS LLC,6543.0,34312.0,2267100.0,1011820049,40.7795109920102,-73.9865715894812
MN,"MAZE, JUDD",1506.0,3264.0,364740.0,1011820119,40.7791678839732,-73.98643445056041
MN,"PEARL, YAEL",1506.0,3433.0,409260.0,1011820117,40.7792282846518,-73.9865752572365
MN,MORT RON CEDAR LLC,1533.0,5700.0,1450350.0,1011830117,40.7798540300447,-73.98611656239491
MN,331 WEST 71ST STREET APARTMENT CORP,1634.0,6258.0,1592100.0,1011830120,40.7797524449871,-73.9858710511111
MN,"315 WEST 74TH STREET,",1750.0,5441.0,1208250.0,1011840068,40.7816872912635,-73.9843829594477
MN,BEIT OHR,1725.0,7505.0,840060.0,1011840069,40.7816543436538,-73.9843035279323
MN,CHRISTN COMMUNITY CHU,1474.0,5098.0,503100.0,1011840071,40.781591195486996,-73.9841627188395
MN,331 ASSOCIATES L.P.,2267.0,7415.0,1901250.0,1011850024,40.78223880313529,-73.98310818014191
MN,S.Y. MANAGEMENT CORP,2554.0,9681.0,1221300.0,1011850028,40.7824172303812,-73.9832417387709
MN,Y MGMT CORP,2554.0,8519.0,1081800.0,1011850029,40.7824501787189,-73.98332117067099
MN,311 W 76TH ST OWNERS CORP.,1839.0,6742.0,2073150.0,1011850062,40.7828618583656,-73.98311163301821
MN,321 WEST 78TH STREET CORP,13400.0,95992.0,9027000.0,1011860059,40.7842286321823,-73.9824179715974
MN,4182 TENANTS CORP,8513.0,59824.0,5707800.0,1011960009,40.7836943263638,-73.97297538594029
MN,VICTORIA WEST 83RD S,2667.0,13667.0,1640250.0,1011960061,40.7843037471981,-73.9733615175646
MN,481 COLUMBUS AVENUE ASSOCIATES,2375.0,10910.0,2530800.0,1011970001,40.7845068281946,-73.9732350502834
MN,239 CENTRAL PK WEST CORP,16150.0,203217.0,23149800.0,1011970036,40.7839545540352,-73.9708339575854
MN,22 W 85TH ST CORP,1941.0,6735.0,2409300.0,1011980040,40.7847367756174,-73.97072528367691
MN,22 WEST 85TH STREET CORP,1941.0,6185.0,2213100.0,1011980041,40.7847642394435,-73.9707902703843
MN,40 WEST 85TH STREET LLC,1703.0,5056.0,1808550.0,1011980147,40.7849812039955,-73.971310167156
MN,"54 WEST 85TH STREET, LLC",2043.0,6747.0,2413800.0,1011980153,40.785176193308,-73.9717686884938
MN,BOKONO LLC,2554.0,9396.0,3361050.0,1011990042,40.785447590547,-73.9704469179421
MN,SOC FOR ADV OF JUDAISM,5034.0,11955.0,2245500.0,1012000023,40.7858893834335,-73.9700242226175
MN,18 WEST 87TH OWNERS C,2013.0,6350.0,1851300.0,1012000142,40.7861610762063,-73.9698868777654
MN,EINE KLEINE BROWNSTONE INC,2013.0,6498.0,1894500.0,1012000146,40.7862956525702,-73.97021181828829
MN,40-42 WEST 87TH STREET LLC,2216.0,6646.0,1937700.0,1012000151,40.786487898722896,-73.970659513261
